Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Liz Kendall (Labour, Leicester West)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Matt Rodda (Labour, Reading Central)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Matthew Pennycook (Labour, Greenwich and Woolwich)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Mims Davies (Conservative, East Grinstead and Uckfield)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mr Richard Holden (Conservative, Basildon and Billericay)",,,,,1,,"2026-03-27 PQ: Homophobia: Hate Crime (re: Crime and Policing) [0: Neutral inquiry into evidence handling for hate crime prosecutions.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Mrs Kemi Badenoch (Conservative, North West Essex)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Neil Coyle (Labour, Bermondsey and Old Southwark)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Neil O'Brien (Conservative, Harborough, Oadby and Wigston)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland.]"
"Rebecca Harris (Conservative, Castle Point)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Robert Jenrick (Reform UK, Newark)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Rosie Duffield (Independent, Canterbury)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Sarah Olney (Liberal Democrat, Richmond Park)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Sir Alec Shelbrooke (Conservative, Wetherby and Easingwold)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Sir Andrew Mitchell (Conservative, Sutton Coldfield)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Sir Gavin Williamson (Conservative, Stone, Great Wyrley and Penkridge)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Sir Geoffrey Clifton-Brown (Conservative, North Cotswolds)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland.]"
"Sir James Cleverly (Conservative, Braintree)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-30 PQ: Prayer: Public Places (re: abortion) [+: Probes restrictions on prayer near abortion clinics, defending religious free speech.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Sir Jeremy Hunt (Conservative, Godalming and Ash)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Sir Mel Stride (Conservative, Central Devon)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Sir Stephen Timms (Labour, East Ham)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Stephanie Peacock (Labour, Barnsley South)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Steve Reed (Labour (Co-op), Streatham and Croydon North)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Suella Braverman (Reform UK, Fareham and Waterlooville)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Taiwo Owatemi (Labour, Coventry North West)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Tulip Siddiq (Labour, Hampstead and Highgate)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Wera Hobhouse (Liberal Democrat, Bath)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Yvette Cooper (Labour, Pontefract, Castleford and Knottingley)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Alison McGovern (Labour, Birkenhead)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Catherine McKinnell (Labour, Newcastle upon Tyne North)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Chris Law (Scottish National Party, Dundee Central)",,,,,1,,2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]
"Daisy Cooper (Liberal Democrat, St Albans)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Dame Siobhain McDonagh (Labour, Mitcham and Morden)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Dr Andrew Murrison (Conservative, South West Wiltshire)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Ed Miliband (Labour, Doncaster North)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Edward Argar (Conservative, Melton and Syston)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Gareth Thomas (Labour (Co-op), Harrow West)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Graham Stuart (Conservative, Beverley and Holderness)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Joy Morrissey (Conservative, Beaconsfield)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.]"
"Kevin Hollinrake (Conservative, Thirsk and Malton)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Kim Leadbeater (Labour, Spen Valley)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.]"
"Liam Byrne (Labour, Birmingham Hodge Hill and Solihull North)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Marsha De Cordova (Labour, Battersea)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Mr David Lammy (Labour, Tottenham)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Mr Louie French (Conservative, Old Bexley and Sidcup)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.]"
"Peter Dowd (Labour, Bootle)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Priti Patel (Conservative, Witham)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Rachel Reeves (Labour, Leeds West and Pudsey)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Rishi Sunak (Conservative, Richmond and Northallerton)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.]"
"Sarah Green (Liberal Democrat, Chesham and Amersham)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.]"
