Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Chris Law (Scottish National Party, Dundee Central)",,,,1,,,2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Dame Siobhain McDonagh (Labour, Mitcham and Morden)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Dr Andrew Murrison (Conservative, South West Wiltshire)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Ed Miliband (Labour, Doncaster North)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Gareth Thomas (Labour (Co-op), Harrow West)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Graham Stuart (Conservative, Beverley and Holderness)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Gregor Poynton (Labour, Livingston)",,,,1,,,"2025-06-25 DEBATE: Spoke: Online Safety: Children (re: Crime and Policing) [-: Champions expansive online safety enforcement, criticises opposition to it]"
"Joy Morrissey (Conservative, Beaconsfield)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Kanishka Narayan (Labour, Vale of Glamorgan)",,,,1,,,"2025-11-18 DEBATE: Spoke: Draft Online Safety Act 2023   (Priority Offences) (Amendment)  Regulations 2025 [-: Minister defends broad, ambiguous scope of Online Safety Act regulation, not free speech caution]"
"Liam Byrne (Labour, Birmingham Hodge Hill and Solihull North)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Luke Taylor (Liberal Democrat, Sutton and Cheam)",,,,1,,,"2026-06-08 DEBATE: Spoke: Progression of Bills through Parliament (re: abortion) [-: Criticises Lords amendments blocking assisted dying bill, implying support for its passage]"
"Mr David Lammy (Labour, Tottenham)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Peter Dowd (Labour, Bootle)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Peter Swallow (Labour, Bracknell)",,,,1,,,"2026-06-04 DEBATE: Spoke:  Pride Month (re: conversion therapy) [-: Defends LGBT+ community broadly, implicitly critical of views defending single-sex spaces or therapy freedom]"
"Priti Patel (Conservative, Witham)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Rachel Reeves (Labour, Leeds West and Pudsey)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Rishi Sunak (Conservative, Richmond and Northallerton)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Sir John Whittingdale (Conservative, Maldon)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Sir Oliver Dowden (Conservative, Hertsmere)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Steve Barclay (Conservative, North East Cambridgeshire)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Tom Tugendhat (Conservative, Tonbridge)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Dame Diana Johnson (Labour, Kingston upon Hull North and Cottingham)",,,,,1,,"2025-07-07 DEBATE: Spoke: Knife Crime (re: Online Safety Act) [-: Endorses Online Safety Act as tool to tackle content, favouring regulatory expansion] | 2025-05-08 DEBATE: Spoke: Crime and Policing Bill (Thirteenth sitting) [0: Procedural committee detail on knife delivery offences, no direction on listed areas] | 2022-11-03 PQ: Abortion: Young People [unscored] | 2022-10-24 PQ: Abortion: Telemedicine [unscored] | 2022-10-18 PQ: Abortion: Protest [unscored] | 2022-06-28 DEBATE: Spoke:  Women’s Rights to Reproductive Healthcare: United States [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2022-05-23 DEBATE: Spoke:  Public Order Bill (re: abortion) [unscored] | 2022-05-19 PQ: Abortion: Demonstrations [unscored] | 2022-05-19 PQ: Abortion: Demonstrations [unscored] | 2021-06-16 PQ: Abortion: Northern Ireland [unscored] | 2021-06-14 PQ: Abortion: Northern Ireland [unscored] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-26 DEBATE: Spoke: Abortion (Northern Ireland) Regulations 2021 [--: Welcomes regulations enabling women in NI to access abortion services, opposes pro-life position] | 2020-12-09 PQ: Abortion: Drugs [unscored] | 2020-12-07 PQ: Abortion: Northern Ireland [unscored] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Ms Stella Creasy (Labour (Co-op), Walthamstow)",,,,,1,,"2025-06-17 DEBATE: Spoke: Crime and Policing Bill [--: Defends abortion access, buffer zones and telemedicine as human rights] | 2025-06-17 DEBATE: Spoke: Crime and Policing Bill [--: Defends repeal of abortion offences, supporting decriminalisation clause 20] | 2025-06-02 DEBATE: Spoke: Decriminalising Abortion [--: Defends abortion clinic safe access zones restricting prayer, opposing pro-life position] | 2025-06-02 DEBATE: Spoke: Decriminalising Abortion [--: Defends abortion access and buffer zones, opposes pro-life advocacy near clinics] | 2024-07-22 PQ: Abortion: Demonstrations [unscored] | 2023-11-28 DEBATE: Spoke: Criminal Justice Bill (re: abortion) [unscored] | 2023-11-28 DEBATE: Spoke: Criminal Justice Bill (re: abortion) [unscored] | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: buffer zone) [unscored] | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: abortion) [--: Defends buffer zones restricting pro-life prayer vigils outside abortion clinics] | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: abortion) [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Alex Davies-Jones (Labour, Pontypridd)",,,,,1,,"2025-06-17 DEBATE: Spoke: Crime and Policing Bill [unscored] | 2025-05-08 DEBATE: Spoke: Crime and Policing Bill (Thirteenth sitting) [unscored] | 2025-04-24 DEBATE: Spoke: Crime and Policing Bill (Tenth sitting) [unscored] | 2025-04-24 DEBATE: Spoke: Crime and Policing Bill (Ninth sitting) [0: Discusses sextortion crime and existing offences, informational not stance-driven on free speech] | 2025-04-08 DEBATE: Spoke: Crime and Policing Bill (Eighth sitting) [unscored] | 2025-03-27 DEBATE: Spoke: Crime and Policing Bill (Second sitting) [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-12-14 DEBATE: Spoke:  Abortion Services Commissioning: Northern Ireland [--: Frames abortion access as fundamental human right and criticises protest exclusion zone concerns] | 2021-12-14 DEBATE: Spoke:  Abortion Services Commissioning: Northern Ireland [-: Frames abortion as a right needing accessible commissioning, not a pro-life stance] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Dr Rupa Huq (Labour, Ealing Central and Acton)",,,,,1,,"2024-10-09 DEBATE: Spoke: Violence against Women and Girls (re: abortion) [--: Welcomes abortion clinic buffer zones and seeks to extend restrictions on pro-life vigils outside clinics] | 2024-03-26 DEBATE: Spoke: Topical Questions (re: abortion) [unscored] | 2024-01-24 PQ: Abortion: Demonstrations [unscored] | 2024-01-15 DEBATE: Spoke: Topical Questions (re: abortion) [unscored] | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: abortion) [--: Supports abortion buffer zones and dismisses pro-life protesters as 'anti-choicers'] | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: buffer zone) [--: Advocates buffer zones removing pro-life presence outside abortion clinics] | 2021-07-21 DEBATE: Spoke: Strategy for Tackling Violence Against Women and Girls (re: abortion) [--: Pushes for national abortion clinic buffer zones, restricting pro-life presence outside clinics] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-12-09 EDM-SIGNED: Signed EDM: Human rights and democracy in Poland (re: abortion) [unscored] | 2020-12-01 PQ: Abortion: Northern Ireland [unscored] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-02-25 PQ: Abortion: Clinics [unscored]"
"Tonia Antoniazzi (Labour, Gower)",,,,,1,,"2026-04-14 DEBATE: Spoke: Crime and Policing Bill [--: Champions decriminalising abortion, calling prosecution of women barbaric and unnecessary] | 2025-06-18 DEBATE: Spoke:  Crime and Policing Bill [0: Focuses on VAWG and prostitution law, unrelated to abortion or single-sex spaces] | 2024-04-29 DEBATE: Spoke: Assisted Dying [0: Procedural introduction of e-petition debate on assisted dying, no personal stance shown] | 2022-11-28 DEBATE: Spoke: Legal Rights to Access Abortion [0: Comments on Petitions Committee process, no clear abortion stance expressed] | 2022-11-28 DEBATE: Spoke: Legal Rights to Access Abortion [0: Thanks participants in abortion debate without stating a substantive position] | 2022-11-28 DEBATE: Spoke: Legal Rights to Access Abortion [-: Sympathetically frames petitioner's push for abortion access as important right to choose] | 2022-11-28 DEBATE: Spoke: Legal Rights to Access Abortion [unscored] | 2022-10-13 PQ: Abortion: Northern Ireland [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Kit Malthouse (Conservative, North West Hampshire)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2024-04-29 DEBATE: Spoke: Assisted Dying [--: Co-chair of pro-choice APPG explicitly supports assisted dying campaign] | 2022-06-09 DEBATE: Spoke: Public Order Bill (Second sitting) (re: abortion) [+: Question frames buffer zones as impacting protest rights outside clinics] | 2022-06-09 DEBATE: Spoke: Public Order Bill (Second sitting) (re: buffer zone) [0: Neutral procedural question inviting witness comment on buffer zones] | 2022-06-09 DEBATE: Spoke: Public Order Bill (Second sitting) (re: abortion) [0: Probing question on balancing protest rights, no clear abortion-specific stance shown] | 2022-05-23 DEBATE: Spoke:  Public Order Bill (re: abortion) [-: Implicitly defends abortion clinic buffer zones restricting pro-life protest] | 2022-05-23 DEBATE: Spoke:  Public Order Bill (re: buffer zone) [unscored] | 2022-05-11 DEBATE: Spoke: Preventing Crime and Delivering Justice (re: conversion therapy) [0: General Gracious Speech remarks on crime and justice, no clear stance on conversion therapy shown] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Sir Bernard Jenkin (Conservative, Harwich and North Essex)",,,,,1,,"2023-03-07 DEBATE: Spoke: Public Order Bill (re: buffer zone) [unscored] | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: abortion) [unscored] | 2022-10-18 DEBATE: Spoke:  Public Order Bill (re: abortion) [--: Supports new clause criminalising pro-life presence outside abortion clinics as 'clinic harassment'] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Kim Leadbeater (Labour, Spen Valley)",,,,,1,,"2025-05-16 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill [--: Speaks approvingly of assisted dying reform, comparing it to other rights advances] | 2025-03-11 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Twenty First sitting) [0: Debates procedural safeguard layers within assisted dying bill, direction on core issue unclear] | 2025-03-04 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Seventeenth sitting) [unscored] | 2025-01-30 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Sixth sitting) [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Alicia Kearns (Conservative, Rutland and Stamford)",,,,,1,,"2024-11-29 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill [--: Passionate advocacy for assisted dying Bill, rejecting slippery slope and palliative care objections] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Tom Hayes (Labour, Bournemouth East)",,,,,1,,"2025-06-23 DEBATE: Spoke:  Pride Month (re: conversion therapy) [--: Celebrates LGBT liberation and calls for laws demanded by activists, opposing CitizenGO's concerns] | 2025-06-17 DEBATE: Spoke: Crime and Policing Bill [--: Supports abortion buffer zone amendment, urging Members to vote for it] | 2025-06-02 DEBATE: Spoke: Decriminalising Abortion [--: Advocates decriminalising abortion and ending prosecution, directly opposing pro-life position]"
